onion_id	id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
onion::lMBQK2NFovUnvfKe	lMBQK2NFovUnvfKe	4Icu8prpEka7ufeeyVlj7a	42.0	2008	0.498	0.974	8.0	1.0	0.6459999999999999	165.043	216027
onion::lN6nud2YR8rrSbez	lN6nud2YR8rrSbez	5gUcLzosEDmiPLDpQUKqTP	46.0	1992	0.338	0.915	4.0	1.0	0.32	123.522	300373
onion::lP765nl3Ds3RsvRo	lP765nl3Ds3RsvRo	27ze5t5tIDPlVits0KRbxT	64.0	2006	0.782	0.589	2.0	0.0	0.8859999999999999	127.975	215213
onion::lPush1WVRmJkcC1H	lPush1WVRmJkcC1H	6xfL1KzGxg48ACVlQE9qXr	46.0	2007	0.426	0.784	3.0	1.0	0.272	147.939	225213
onion::lQ4EP9uTUXBDRD8K	lQ4EP9uTUXBDRD8K	6o8bpkuFMRS2b25Vui9aDC	32.0	1982	0.436	0.8809999999999999	7.0	1.0	0.262	132.59	401000
onion::lQfGDrMvZPZeIH2H	lQfGDrMvZPZeIH2H	2xFELTbN4G0rgID5uQGLvP	44.0	2005	0.318	0.149	9.0	0.0	0.368	145.91299999999995	132160
onion::lRLghnaPyAvhhXFy	lRLghnaPyAvhhXFy	1p4mnh4jOsO14XtD5zAjaB	5.0	2011	0.7440000000000001	0.474	8.0	1.0	0.745	119.999	199054
onion::lS3meLssr4zJKtXZ	lS3meLssr4zJKtXZ	0nELsIU1usFlFYwGiszSTK	43.0	2017	0.654	0.7809999999999999	2.0	1.0	0.358	106.992	228693
onion::lUIG4rDk3jVcmKS1	lUIG4rDk3jVcmKS1	0I7y3aEavUHgkt4aCreBDa	45.0	2002	0.426	0.8809999999999999	4.0	0.0	0.384	140.004	286533
onion::lVNSHSUTlWOeYCpQ	lVNSHSUTlWOeYCpQ	7oDUXxUIlfEnCh3wfeteYe	27.0	2007	0.5529999999999999	0.725	3.0	1.0	0.6	132.612	228467
onion::lYjaoVxr6iA5xoTu	lYjaoVxr6iA5xoTu	4RnCPWlBsY7oUDdyruod7Y	65.0	2011	0.733	0.652	7.0	1.0	0.459	99.998	200093
onion::lZDk11KaRskQqhWf	lZDk11KaRskQqhWf	3LlAyCYU26dvFZBDUIMb7a	70.0	2012	0.505	0.71	3.0	1.0	0.428	89.93799999999997	175200
onion::lbJcVykwLxbW68zC	lbJcVykwLxbW68zC	7nYvUtkQMx1v80S2FH2s9J	70.0	1994	0.845	0.51	11.0	0.0	0.74	95.265	248867
onion::lbq1A6sWhP4HcLvq	lbq1A6sWhP4HcLvq	6AevYDd63Dt1A1IIbNwxfP	37.0	2012	0.596	0.628	5.0	0.0	0.519	139.965	178800
onion::lbzIxwmY1WZZodmh	lbzIxwmY1WZZodmh	03jdl5GTBhKsgB1Yw8mVPh	60.0	2014	0.462	0.972	7.0	0.0	0.449	128.092	213576
onion::lczXdinRbQyhIEad	lczXdinRbQyhIEad	7m3fyN4mYVxLeYHTgWJiPB	38.0	2011	0.481	0.846	2.0	1.0	0.536	154.149	228360
onion::lfh4KdUXOLvYYrTi	lfh4KdUXOLvYYrTi	5WQQIDU3HRaMyPkob8mpFb	64.0	2011	0.7190000000000001	0.847	0.0	0.0	0.444	127.963	242680
onion::lj6ySCyFmRM53Kg1	lj6ySCyFmRM53Kg1	3u1Er1rkjn1oSz1xdZH3ZD	60.0	2011	0.6409999999999999	0.967	5.0	0.0	0.725	113.017	238787
onion::lmahAtN6hekEYNeF	lmahAtN6hekEYNeF	7eyshS7nRaFtN8oMjHZSnp	42.0	2006	0.452	0.993	10.0	0.0	0.121	119.926	215200
onion::lnZYrSXjX8s1AkQ0	lnZYrSXjX8s1AkQ0	2X1Z1k5wftCspyRLrqVCza	44.0	2011	0.5589999999999999	0.86	7.0	1.0	0.292	118.969	224507
onion::lstwVoDo9HaOXBkW	lstwVoDo9HaOXBkW	31RTFPrB7wmYBhlkM2ILXG	64.0	1998	0.451	0.889	1.0	1.0	0.586	131.07299999999998	153800
onion::ltuqdl7RA2AnWOCR	ltuqdl7RA2AnWOCR	04KTF78FFg8sOHC1BADqbY	69.0	2002	0.965	0.736	9.0	0.0	0.921	107.07	228227
onion::ltzR4M5ZhP4tnWA0	ltzR4M5ZhP4tnWA0	5lWRaa0fBxDE5yU91npPq7	61.0	1995	0.637	0.904	2.0	1.0	0.77	108.011	209200
onion::lyuGSKrsUPzOJSPy	lyuGSKrsUPzOJSPy	429NtPmr12aypzFH3FkN9l	58.0	2017	0.532	0.153	9.0	1.0	0.279	118.689	126825
onion::lzF03M4H0QnKBXZn	lzF03M4H0QnKBXZn	1rKBOL9kJfX1Y4C3QaOvRH	59.0	2010	0.614	0.857	1.0	0.0	0.677	164.146	201040
onion::lzv3p4nMYfuhjEza	lzv3p4nMYfuhjEza	67mU5cleylyJ0QBP0hlmuG	35.0	2002	0.208	0.521	6.0	1.0	0.166	134.65200000000002	337640
onion::m0jJb93u5Q0BxXOc	m0jJb93u5Q0BxXOc	4lIyYuC3f68DZjeIfo6BrM	38.0	1993	0.5489999999999999	0.124	8.0	1.0	0.794	97.653	45333
onion::m4O1iLh6fC43xjRy	m4O1iLh6fC43xjRy	2Y0iGXY6m6immVb2ktbseM	61.0	2018	0.705	0.7120000000000001	6.0	1.0	0.62	97.512	299960
onion::m6SuPB9y0HISzpyt	m6SuPB9y0HISzpyt	2pE0CMK1fE3mfU0eEOHhKw	58.0	2013	0.46	0.6859999999999999	1.0	1.0	0.338	173.829	191294
onion::m9jkwZdG1nqMO95m	m9jkwZdG1nqMO95m	0DoACS30GwIY6qaFjCMMUz	51.0	2003	0.44	0.446	9.0	1.0	0.201	127.372	475093
onion::mBRnTVV5MLqfTDSO	mBRnTVV5MLqfTDSO	3lES5dpIuWVJgd15mt1V7v	16.0	1982	0.391	0.966	11.0	1.0	0.29600000000000004	103.311	56560
onion::mDZtvY9S6ibMwHFx	mDZtvY9S6ibMwHFx	4aR9bPMAOFySBuQSbVWF3d	51.0	2006	0.632	0.639	5.0	1.0	0.733	95.506	196893
onion::mIm9gaolwev7gGsr	mIm9gaolwev7gGsr	4hP7NIeToP2hU6lyvIHPyp	52.0	2017	0.703	0.331	8.0	1.0	0.18	80.118	259339
onion::mK86JfhEvntZPBsA	mK86JfhEvntZPBsA	7waZfrpjfOYktwulz6fo02	45.0	2007	0.5720000000000001	0.967	4.0	0.0	0.527	121.008	194200
onion::mOCq6YBMcFDCYEPD	mOCq6YBMcFDCYEPD	2FKbisOVZcinq7VtYUFD4H	40.0	2007	0.56	0.241	9.0	0.0	0.14800000000000002	118.462	324787
onion::mTgtbgo0UktD7DSa	mTgtbgo0UktD7DSa	3Uh7rAb7F0XGVpEEDwfH1k	49.0	1969	0.465	0.121	0.0	0.0	0.0906	115.418	258080
onion::mUw1ozrXvG4WXXlk	mUw1ozrXvG4WXXlk	1rIKgCH4H52lrvDcz50hS8	75.0	2017	0.6940000000000001	0.7120000000000001	7.0	0.0	0.799	98.022	201122
onion::mW2dD9lvwgkSHxrA	mW2dD9lvwgkSHxrA	4rc2WNOt2w8BHfQjBC8PO0	59.0	2015	0.224	0.905	5.0	0.0	0.485	78.318	205707
onion::mY8DCoYG57SmWIOa	mY8DCoYG57SmWIOa	1OrCpmM69OMGktWh4QqGpK	43.0	2008	0.536	0.818	2.0	0.0	0.223	95.098	190627
onion::mYNzPBBDALLY1JIM	mYNzPBBDALLY1JIM	6lQE6LF3MU63Z6VyhPxaV3	45.0	1995	0.271	0.742	2.0	1.0	0.14800000000000002	91.844	309107
onion::mcoFK4Q4wyaJQ5iW	mcoFK4Q4wyaJQ5iW	1pvlznzPWn4XiPzQzrrdIU	34.0	2009	0.412	0.899	11.0	0.0	0.261	107.023	248387
onion::mgc8KHTdsqOkuAwz	mgc8KHTdsqOkuAwz	2Gy3XMLbBxACZ4tXdFRGr7	62.0	2013	0.721	0.8190000000000001	9.0	1.0	0.867	96.02	212320
onion::mhExLXqdOOqMZ5Aa	mhExLXqdOOqMZ5Aa	4hNPMfFHauPIbOKvdYqFt7	52.0	2005	0.672	0.768	0.0	1.0	0.858	122.583	275000
onion::mhaPeyT9rziJlUKq	mhaPeyT9rziJlUKq	7HHle8A6urSZT4RxkDQIiz	44.0	1985	0.317	0.7	0.0	1.0	0.519	175.646	142333
onion::mjnSvdh8qdPuLh4p	mjnSvdh8qdPuLh4p	6ctO0maVSlFzn31wR0GpNg	39.0	2015	0.5870000000000001	0.429	7.0	1.0	0.152	109.907	213493
onion::mkN4IUHjvqT7uC8F	mkN4IUHjvqT7uC8F	1jypmXUJgxWKWJZdDsJiXQ	46.0	2003	0.5	0.84	4.0	1.0	0.634	112.9	179533
onion::mm0F1sIATS64Gti7	mm0F1sIATS64Gti7	7xoUc6faLbCqZO6fQEYprd	78.0	2014	0.628	0.593	8.0	1.0	0.104	125.026	197267
onion::mqgSF6cg6J5RkAR7	mqgSF6cg6J5RkAR7	7q6CybWAg3uYLgS5tDWqmd	50.0	2003	0.396	0.765	4.0	0.0	0.308	150.115	256493
onion::mvUaP8k67qOFfA65	mvUaP8k67qOFfA65	6KpazZd2nACE5cwsjAP2x2	28.0	2013	0.674	0.8440000000000001	0.0	1.0	0.315	144.997	166375
onion::mxAw2yZ2hnDEaSit	mxAw2yZ2hnDEaSit	1qK54zIm624H5W5QQsCrOC	22.0	2011	0.217	0.657	5.0	1.0	0.0479	119.21	321347
onion::mxFugmw1QjgWi2RM	mxFugmw1QjgWi2RM	6ZTSuZoOva9OPkdV5RmUs4	12.0	2009	0.782	0.954	1.0	0.0	0.978	120.558	239791
onion::myoCvPb1dyaj0Tf0	myoCvPb1dyaj0Tf0	77vDHmiANW3JS2gNN5q7pI	61.0	2009	0.816	0.7659999999999999	5.0	1.0	0.696	120.011	182000
onion::n1eQRO1o1BRjQSXg	n1eQRO1o1BRjQSXg	10xcIQQEJSEIOgG1HvS3t9	47.0	2009	0.614	0.919	11.0	0.0	0.514	104.063	169250
onion::n4iUiGoUZBSP8I1v	n4iUiGoUZBSP8I1v	2vEPmW5BnsnXNVV29laPsu	46.0	2015	0.53	0.603	2.0	1.0	0.324	155.982	266651
onion::n7DA62BfUjzUx3y4	n7DA62BfUjzUx3y4	597i9UhHbW8hHgBUp8Tm54	54.0	2009	0.163	0.885	5.0	0.0	0.5489999999999999	198.556	343907
onion::n7qIV7kovU9P5OIo	n7qIV7kovU9P5OIo	0umDVf77ygI5RiVp9OvNDj	62.0	2010	0.365	0.606	1.0	0.0	0.191	114.995	250533
onion::n7ztaEdEONz8579H	n7ztaEdEONz8579H	3JjiOYtQlAl7AHh2sXBgC6	24.0	2006	0.85	0.622	8.0	1.0	0.8859999999999999	120.906	281067
onion::nENSBKFPxwzDHdqI	nENSBKFPxwzDHdqI	2NniAhAtkRACaMeYt48xlD	62.0	2012	0.591	0.935	6.0	1.0	0.736	140.043	247947
onion::nHCDyywOBly6TijJ	nHCDyywOBly6TijJ	6PZNj9qWs6oguSyN9J5H7X	34.0	2018	0.6	0.773	2.0	1.0	0.147	95.021	181687
onion::nL5OISo1ClBQrJ2y	nL5OISo1ClBQrJ2y	6vECYJHxYmm3Ydt3fF01pE	69.0	2014	0.887	0.584	11.0	1.0	0.677	114.016	313684
onion::nLJe7MiZ3UsnGlx7	nLJe7MiZ3UsnGlx7	2HHAxkrJbuWZ7JWdxYbsWO	49.0	2005	0.6409999999999999	0.477	2.0	1.0	0.46	171.424	324907
onion::nRpEFcFzYZ8Z8Cye	nRpEFcFzYZ8Z8Cye	6PNvv1dmDbOWrAYwEcuKBX	57.0	1996	0.595	0.804	7.0	0.0	0.586	89.846	341533
onion::nTleklcPJ1rsCWye	nTleklcPJ1rsCWye	3NWTRZ0A8xKlBP1qgNftql	60.0	2015	0.795	0.409	9.0	0.0	0.518	120.095	176187
onion::nY2fO3EN0UiJm2Tf	nY2fO3EN0UiJm2Tf	6fXzdWgyZhDeLmlzC7Mvco	28.0	1991	0.595	0.867	4.0	0.0	0.469	122.118	214360
onion::nZbnak46DzAMneiU	nZbnak46DzAMneiU	5Y1k7siw6hZG6lfPkGe734	24.0	1986	0.675	0.691	2.0	1.0	0.754	100.012	221267
onion::nbo62BHKJ2BoX8Jo	nbo62BHKJ2BoX8Jo	4mOxpj82q6n3EO7HBZCelX	55.0	1996	0.5539999999999999	0.58	11.0	0.0	0.402	167.83	264200
onion::nfVNJlHreFIa7gZN	nfVNJlHreFIa7gZN	0GO8y8jQk1PkHzS31d699N	76.0	2011	0.56	0.936	3.0	1.0	0.371	112.96	218013
onion::nj4jfkqEWM5BNenm	nj4jfkqEWM5BNenm	3ABG1UQTk0eLYUAeWkmfMi	63.0	1995	0.8140000000000001	0.481	0.0	1.0	0.193	96.252	161400
onion::nmQ1zIqsGoMiiyBq	nmQ1zIqsGoMiiyBq	6dET51TwAJPrKV5wmA5Vhr	48.0	2013	0.861	0.34600000000000003	8.0	0.0	0.579	115.264	201640
onion::nuCATSqQe0xru1fQ	nuCATSqQe0xru1fQ	0pUVeEgZuNyFzIMKp67RbS	63.0	1983	0.391	0.815	9.0	1.0	0.647	84.383	299240
onion::nv6rUMOgRaLZ269V	nv6rUMOgRaLZ269V	4jLxvHa0g3kZV24TuUyOMB	36.0	2004	0.539	0.171	7.0	1.0	0.3	90.599	157813
onion::nwCwIkN83De1v9tK	nwCwIkN83De1v9tK	4UPcXTh26ilb7owtuyHqNI	61.0	2007	0.274	0.7859999999999999	7.0	1.0	0.146	161.061	239907
onion::nyyAF8bE5Sobs5iE	nyyAF8bE5Sobs5iE	2lKf1LAzpMuqkBWkLNa7wM	22.0	2008	0.415	0.453	11.0	1.0	0.28	130.934	129213
onion::o2CwYbdHNZ6DOMAi	o2CwYbdHNZ6DOMAi	1DyV9obL0pPibOjW5ufg15	56.0	2010	0.715	0.69	0.0	0.0	0.469	89.991	222960
onion::o3Z55a2wdvE3s8ms	o3Z55a2wdvE3s8ms	2SBKGHPQmo65mz9MxV30Fr	28.0	1987	0.565	0.868	2.0	1.0	0.675	128.196	321867
onion::o6rZhc1w7zpzJDKy	o6rZhc1w7zpzJDKy	3I8yVFjvJoOBM9tX4ZpxEL	56.0	2017	0.784	0.94	9.0	0.0	0.979	137.003	140182
onion::o7dYLW9Z5ruMXQOc	o7dYLW9Z5ruMXQOc	3pjUyVbFmM96tYhSaKJwTt	62.0	2016	0.58	0.519	11.0	0.0	0.242	107.401	331480
onion::oFhFK35QOPofNEE5	oFhFK35QOPofNEE5	3I7uuT1p0nDLkW2ctKoWf0	38.0	2005	0.394	0.5920000000000001	3.0	0.0	0.142	173.946	218773
onion::oH2l8wmpZ8MuUV36	oH2l8wmpZ8MuUV36	0X4RL4Xm3FQX5JgSMSqVFG	40.0	2010	0.764	0.736	0.0	1.0	0.8690000000000001	110.007	198653
onion::oHXB3zMR6AcPP3zd	oHXB3zMR6AcPP3zd	028njLMKzGg4gAVSgMeOhm	52.0	2007	0.469	0.955	2.0	1.0	0.66	183.844	230507
onion::oHzidGPUYlkSnAO1	oHzidGPUYlkSnAO1	0WQ3l6AqrCJLDpxjhDHbFh	46.0	2005	0.7140000000000001	0.7240000000000001	2.0	0.0	0.962	154.425	362067
onion::oIiSr7Er1MTPUNyl	oIiSr7Er1MTPUNyl	4JxkeslKwbebhWIt1R50od	54.0	2014	0.539	0.8370000000000001	9.0	0.0	0.455	94.918	172813
onion::oLeEb5eAuMyBZB5J	oLeEb5eAuMyBZB5J	5PUawWFG1oIS2NwEcyHaCr	67.0	2015	0.623	0.956	4.0	0.0	0.7390000000000001	149.958	211573
onion::oMjt8tDi1vV5b7wM	oMjt8tDi1vV5b7wM	3lmcmfMOfVyjqnmI4rNQDA	35.0	2004	0.62	0.92	1.0	0.0	0.5720000000000001	105.038	220067
onion::oNhTGa39SQVzamJa	oNhTGa39SQVzamJa	0wGcnSwFNCv9RFIMhO4ao2	29.0	2005	0.682	0.926	2.0	0.0	0.652	125.989	216800
onion::oT314YSBkzR88BFD	oT314YSBkzR88BFD	1zLCRp9Co721leiKVD2dMY	39.0	1985	0.362	0.934	6.0	1.0	0.73	172.463	258360
onion::oVXQbOsHtEftaCGV	oVXQbOsHtEftaCGV	3VCChne3cjibaqINrmPj4I	29.0	2000	0.461	0.512	8.0	0.0	0.101	132.94299999999998	226293
onion::oahj33USrwBNIf7V	oahj33USrwBNIf7V	45dGKmN6jw7PgK6Dw2rEp2	52.0	2006	0.608	0.785	11.0	0.0	0.8059999999999999	117.983	200733
onion::obqRc6cbIjinWgiM	obqRc6cbIjinWgiM	3Fnf4J72Y1ImGILcAh1Z2s	51.0	2016	0.653	0.7959999999999999	2.0	1.0	0.7609999999999999	99.988	209187
onion::obuGx2YICULJSILd	obuGx2YICULJSILd	2mxT8OWvZSjAzmYYGeBjoY	52.0	2008	0.657	0.83	8.0	1.0	0.653	118.026	215747
onion::oednds584KJ6MLm6	oednds584KJ6MLm6	0aYUqsvZG7bAslrUkd9Z0g	54.0	2003	0.264	0.172	11.0	0.0	0.0683	68.564	220360
onion::ofy6eLfSBggG4NNK	ofy6eLfSBggG4NNK	3goSVuTt3fDYDP6kRnFwuL	75.0	2008	0.6970000000000001	0.467	9.0	1.0	0.5720000000000001	82.081	229413
onion::oklI9fQisUDm4i8F	oklI9fQisUDm4i8F	7oYvZtOelvW0mDrcUZ3m67	53.0	2018	0.66	0.738	8.0	1.0	0.515	122.525	211507
onion::om47mvTdrvmrQ8zq	om47mvTdrvmrQ8zq	2yXyz4NLTZx9CLdXfLTp5E	67.0	2009	0.5429999999999999	0.952	8.0	1.0	0.591	107.942	216733
onion::oov3Rs6RG3l82soF	oov3Rs6RG3l82soF	6uKvnGeg6xgzPTH3QSPTB6	41.0	2012	0.52	0.897	4.0	0.0	0.397	139.02	199280
onion::oqLVWJQ5bISwcFRb	oqLVWJQ5bISwcFRb	3cfOd4CMv2snFaKAnMdnvK	78.0	1999	0.731	0.861	11.0	1.0	0.78	104.034	200373
onion::orLkyDKbxldM2FWk	orLkyDKbxldM2FWk	561jH07mF1jHuk7KlaeF0s	64.0	2004	0.5920000000000001	0.6779999999999999	4.0	0.0	0.208	83.976	250760
onion::owPjxatK3F2kLYTx	owPjxatK3F2kLYTx	1HNE2PX70ztbEl6MLxrpNL	71.0	2001	0.5770000000000001	0.838	9.0	1.0	0.802	116.048	207093
onion::ox9iPLli0rPnca4n	ox9iPLli0rPnca4n	0GIvGfgr68OGkcCNFBAdrX	41.0	1998	0.524	0.818	6.0	1.0	0.4320000000000001	103.019	162600
onion::oxfzIg24TsVT2Abc	oxfzIg24TsVT2Abc	7mQgJx5mfCuI6o8elrYCKg	48.0	2007	0.377	0.813	0.0	1.0	0.265	165.012	314747
onion::oyR23PnOEo5tVoUG	oyR23PnOEo5tVoUG	7x6W0r6kKjPBRmVj4aKXNd	19.0	2000	0.593	0.958	0.0	0.0	0.62	129.009	237427
onion::oyTlx1RNADpNzRCI	oyTlx1RNADpNzRCI	31TAub5WKWEsVTJcdksxq7	49.0	1991	0.386	0.319	4.0	1.0	0.6609999999999999	157.614	239600
onion::p1FW5d8AxBYrMFBs	p1FW5d8AxBYrMFBs	0eEgMbSzOHmkOeVuNC3E0k	61.0	2005	0.838	0.475	4.0	0.0	0.711	106.217	225773
onion::p1HRuaC4O9PxzCfo	p1HRuaC4O9PxzCfo	0eRzcqXn5dLNa5zOXZySMw	48.0	2014	0.506	0.588	3.0	0.0	0.269	78.158	217216
onion::p5iS3i9iTY3oz6dW	p5iS3i9iTY3oz6dW	2rvQ8M4T6rbpc2c63pwNMu	48.0	2006	0.494	0.969	2.0	1.0	0.129	93.185	215240
onion::p7Uottyk6yTx1yCt	p7Uottyk6yTx1yCt	4wzjNqjKAKDU82e8uMhzmr	70.0	2006	0.545	0.932	7.0	0.0	0.465	92.956	192000
onion::p8ofkt9GTkP8CPr7	p8ofkt9GTkP8CPr7	7jJH8F3PHlNvxfqEAAfFDl	63.0	2013	0.731	0.5720000000000001	6.0	0.0	0.947	154.03799999999995	218573
onion::p8v5zaEbLBuiNh4a	p8v5zaEbLBuiNh4a	2owXQZEmYfwbUXzaliVSpj	48.0	2007	0.655	0.733	8.0	1.0	0.569	116.984	215093
onion::p9FqZK3en62G5hQZ	p9FqZK3en62G5hQZ	5EKb2E8LGpYb0KrkWKtUHR	12.0	2011	0.0783	0.101	1.0	0.0	0.0374	82.825	332233
onion::pA4GYy7eeRo60I7s	pA4GYy7eeRo60I7s	1AGrj3Cg77gN1VDBo8i8Ka	19.0	2015	0.797	0.716	7.0	1.0	0.39	108.008	232760
onion::pAd7kQdenSBvW8Ml	pAd7kQdenSBvW8Ml	601akXTJgLQapZEBo23RQy	23.0	2014	0.222	0.748	2.0	1.0	0.236	139.491	231933
onion::pDYBDiCwFSpu6bdY	pDYBDiCwFSpu6bdY	3LmvfNUQtglbTrydsdIqFU	67.0	2005	0.838	0.469	0.0	1.0	0.778	139.975	201400
onion::pFlJM3HlvvVJMF7O	pFlJM3HlvvVJMF7O	1xasoowGI2N5c4gykxKTlW	45.0	2013	0.583	0.778	4.0	0.0	0.6729999999999999	134.945	225040
onion::pHGvyXbazK9DP6V1	pHGvyXbazK9DP6V1	0miS15DAUt0eNtVAszSo8A	26.0	2015	0.331	0.396	0.0	1.0	0.241	132.572	230874
onion::pKpkomzjEiQLvJMp	pKpkomzjEiQLvJMp	2ASygm7048ssav4ekbehPS	42.0	2006	0.265	0.7140000000000001	8.0	1.0	0.1	145.156	360667
onion::pPKSeSdP1ZXhFwK9	pPKSeSdP1ZXhFwK9	5LME7YULt0enp6UAB8VoDn	60.0	2014	0.701	0.856	11.0	1.0	0.563	83.98200000000001	559533
onion::pRhaRtb2E273EsGp	pRhaRtb2E273EsGp	4O0qHBvIV8yHOcPkGJUUIZ	41.0	2016	0.695	0.722	8.0	0.0	0.238	119.988	212920
onion::pUuMeZzEklpCUpKt	pUuMeZzEklpCUpKt	3sP3c86WFjOzHHnbhhZcLA	62.0	2011	0.643	0.695	6.0	1.0	0.65	123.026	205347
onion::pVidfQyCntTCkBph	pVidfQyCntTCkBph	4HfLQJtVT1KiX1eVedDyTm	64.0	2019	0.847	0.386	9.0	0.0	0.17800000000000002	104.001	188000
onion::pXf2yi6HYFCTfg8g	pXf2yi6HYFCTfg8g	7lSdUlVf8k6kxklKkskb1m	58.0	2017	0.35200000000000004	0.41	11.0	0.0	0.0952	118.721	355184
onion::pa6KAzfRE5NTuhZW	pa6KAzfRE5NTuhZW	5jI2ApByK8KJeWVU39oRO4	47.0	2001	0.404	0.511	5.0	1.0	0.279	82.025	264160
onion::pd7YNoy87WX59DPy	pd7YNoy87WX59DPy	4eNnMvUrSu2TRpySjVC0Pv	58.0	1998	0.518	0.975	8.0	1.0	0.32	154.059	220267
onion::pfY9oHNK4RXRfpuu	pfY9oHNK4RXRfpuu	6mVD1SfTvlFAPVi7txFL5H	60.0	2011	0.695	0.8140000000000001	1.0	1.0	0.882	105.011	209627
onion::phXUZCYgjAJ9aY8z	phXUZCYgjAJ9aY8z	2wzTHuw8nhFSXUU27x0PFa	50.0	2002	0.499	0.975	5.0	1.0	0.509	109.997	414080
onion::piFOO3vrSBEQyj1H	piFOO3vrSBEQyj1H	3DiCOFDPnyUIU03qdmURN0	31.0	2006	0.375	0.7190000000000001	2.0	1.0	0.229	147.437	257173
onion::pmypwnn42IpyCIi1	pmypwnn42IpyCIi1	2aC8wwfrM0YeTAzzk8hxqC	62.0	1995	0.562	0.894	7.0	0.0	0.578	133.16899999999998	273573
onion::ps1SKRnZjvDQgAfk	ps1SKRnZjvDQgAfk	2Xhd1kYKj2aee7JR3nIlRe	46.0	2015	0.7509999999999999	0.897	1.0	1.0	0.482	119.97	260697
onion::psLdvZ9AUPJqxwrF	psLdvZ9AUPJqxwrF	5JOO8UMaEpOfhhatQQsAqm	47.0	2005	0.6940000000000001	0.773	6.0	0.0	0.8959999999999999	132.012	299000
onion::ptHLXJnwdguNexfB	ptHLXJnwdguNexfB	7sxYYvgDmedOCoFPVqi6ja	42.0	2017	0.453	0.703	1.0	0.0	0.205	97.998	191963
onion::punIhlBkwM0vB9oy	punIhlBkwM0vB9oy	0aLG42zaidNkblhiQgJknP	61.0	2019	0.64	0.757	7.0	1.0	0.413	104.943	208968
onion::pwj5TsPXQ5l0dgnf	pwj5TsPXQ5l0dgnf	00WvmRXTkPBZNhhRK3xfdy	57.0	1996	0.775	0.816	0.0	1.0	0.753	98.219	214333
onion::pysgPXNV9tXgSLfw	pysgPXNV9tXgSLfw	4QxG6WiU4bHKfyajquwvC0	44.0	2013	0.454	0.826	6.0	0.0	0.17600000000000002	98.035	341134
onion::q4M5eps9t4BHnucq	q4M5eps9t4BHnucq	1OY3V4AB64zZanzBQ4b8Z1	34.0	1989	0.618	0.902	0.0	1.0	0.452	91.393	330240
onion::qEK60KgB2K85OqKT	qEK60KgB2K85OqKT	2Xcvt8NRLw0xbB3ClfW8MI	56.0	2015	0.556	0.902	4.0	1.0	0.96	145.914	175013
onion::qGHDYOyP7HMPvxKJ	qGHDYOyP7HMPvxKJ	2gQaQUhDCNGfBVXTvxAmXQ	68.0	1985	0.511	0.942	0.0	1.0	0.498	97.909	393667
onion::qH51SjfnrflMF2LM	qH51SjfnrflMF2LM	5l6hpyTGBK0LAAxgPnqTQL	63.0	2005	0.447	0.5920000000000001	6.0	0.0	0.28300000000000003	78.039	266773
onion::qLGKicpvqe6TnD16	qLGKicpvqe6TnD16	7v8YDCoM60xCPuSbXerImD	47.0	1963	0.458	0.16399999999999998	0.0	1.0	0.82	103.289	166960
onion::qNKWf7DHHZekQcaq	qNKWf7DHHZekQcaq	6N18F843M7cyNozIzLfBbS	46.0	2013	0.456	0.867	1.0	1.0	0.5579999999999999	75.991	262891
onion::qO6QLQg9cjfwiCc4	qO6QLQg9cjfwiCc4	2nSKsLm1kX4qv9UC4oaA6v	38.0	2013	0.308	0.913	1.0	0.0	0.388	125.537	100787
onion::qUEQ6tR4wNAo0uBh	qUEQ6tR4wNAo0uBh	32zkKx35Et6A515oZKxDkD	61.0	2016	0.6990000000000001	0.67	1.0	1.0	0.556	111.988	281407
onion::qYPSz5jllRN3VuLz	qYPSz5jllRN3VuLz	2nJKZYsbwMUVGWarhXA8wo	22.0	1995	0.546	0.758	6.0	0.0	0.294	100.96	316440
onion::qYVUaXRDByXUaxDx	qYVUaXRDByXUaxDx	5jzDnEoTtwzvJfvVx52rDC	48.0	1988	0.474	0.503	1.0	1.0	0.436	180.048	261907
onion::qa12EGH2ZW4i6OAC	qa12EGH2ZW4i6OAC	2KfCQrCqI8WCL2Ac7zAsca	26.0	2006	0.487	0.997	8.0	1.0	0.104	100.031	192867
onion::qakHFgWxsG3GvmJy	qakHFgWxsG3GvmJy	6AqzHdj8Wlokm62tmFwG1D	31.0	1981	0.38	0.799	2.0	0.0	0.509	144.136	260747
onion::qbQPIU7I8AJy3cPQ	qbQPIU7I8AJy3cPQ	0qvzXomUDJVaUboy2wMfiS	71.0	2017	0.6779999999999999	0.401	6.0	0.0	0.194	111.855	232852
onion::qieoaF8oKYuI5cur	qieoaF8oKYuI5cur	4JXfNOePhdgMOI7KZ1L25U	57.0	2006	0.35100000000000003	0.8690000000000001	5.0	0.0	0.355	182.811	218467
onion::ql2191d6uNCVM932	ql2191d6uNCVM932	7nnWIPM5hwE3DaUBkvOIpy	69.0	1999	0.645	0.792	4.0	0.0	0.6659999999999999	90.565	232453
onion::qm02WH4CryQ28UNH	qm02WH4CryQ28UNH	4QoehCdhTb5688Y3BwZn9t	37.0	2017	0.481	0.857	9.0	0.0	0.297	129.0	267281
